rxn_smiles,correct_top1,correct_top3,correct_top5
Cc1ccc2nc(C)cc(-c3cc(C(F)(F)F)cc(C(F)(F)F)c3)c2c1.[Br-]>>C1CCOC1.Cc1ccc2nc(C)cc(Cl)c2c1.FC(F)(F)c1cc(Br)cc(C(F)(F)F)c1.FC(F)(F)c1cc([Mg+])cc(C(F)(F)F)c1.O.[Br-].[Mg],False,False,False
COC(=O)Nc1nc2cc(OS(=O)(=O)c3ccc(OC(F)(F)F)cc3)ccc2[nH]1>>CC(C)=O.CCN(CC)CC.COC(=O)Nc1nc2cc(O)ccc2[nH]1.O=S(=O)(Cl)c1ccc(OC(F)(F)F)cc1,False,False,False
Nc1ccc(Br)nc1NCc1ccc(-c2ccccc2)cc1Cl>>CC(=O)O.CCO.O=[N+]([O-])c1ccc(Br)nc1NCc1ccc(-c2ccccc2)cc1Cl.[Fe],False,True,True
CCOc1cc(NC(=O)OC(C)(C)C)c(NC(=O)CC(=O)c2cccc(-c3ccnc(COC4CCCCO4)c3)c2)cc1C(F)(F)F>>CC(C)(C)OC(=O)CC(=O)c1cccc(-c2ccnc(COC3CCCCO3)c2)c1.CCOc1cc(NC(=O)OC(C)(C)C)c(N)cc1C(F)(F)F,False,False,False
COC(=O)NNC(=O)CCCl>>CC#N.COC(=O)NN.O=C(Cl)CCCl,False,False,False
CC12CCC3C(CCC4=CC(=O)C=CC43CC#CBr)C1CCC2=O>>C1COCCO1.CC12CCC3C(CCC4=CC(=O)CCC43CC#CBr)C1CCC2=O.CCOCC.N#CC1=C(C#N)C(=O)C(Cl)=C(Cl)C1=O,False,False,False
CCC1CN(C2=NC(=O)C(=Cc3ccc4c(cnn4Cc4ccc(C(F)(F)F)cc4C(F)(F)F)c3)S2)CCN1C(=O)OC(C)(C)C>>CCC1CNCCN1C(=O)OC(C)(C)C.CSC1=NC(=O)C(=Cc2ccc3c(cnn3Cc3ccc(C(F)(F)F)cc3C(F)(F)F)c2)S1,False,False,False
CCN(CC)CCCNC(=O)C(=CC=Cc1cc2ccccc2o1)OC>>CCN(CC)CCCN.CCN=C=NCCCN(C)C.CN(C)C=O.COC(=CC=Cc1cc2ccccc2o1)C(=O)O.Cl.O.On1nnc2cccnc21,False,False,False
C=CCOC(=O)NC(Cc1ccc(Cl)cc1)C(=O)N(CC(OCC)OCC)C(C)C>>C=CCOC(=O)NC(Cc1ccc(Cl)cc1)C(=O)O.CCOC(CNC(C)C)OCC.CN(C)C=O.On1nnc2cccnc21,False,False,False
COCCCOc1cc(Br)c(C)cc1OC>>CC#N.COCCCOc1ccc(C)cc1OC.O=C1CCC(=O)N1Br,False,False,False
COc1cccc2[nH]nc(N(COCC[Si](C)(C)C)S(=O)(=O)c3ccc(Cl)s3)c12>>CN(C)C=O.COc1cccc2c1c(N(COCC[Si](C)(C)C)S(=O)(=O)c1ccc(Cl)s1)nn2C(=O)OC(C)(C)C.ClCCl.O.O=C([O-])[O-].[Na+].[Na+],False,False,False
CCOC(=O)C(CC(C)C)c1cc(Br)c(N)c(OCC(F)(F)F)c1>>CCOC(=O)C(CC(C)C)c1ccc(N)c(OCC(F)(F)F)c1.ClC(Cl)Cl.O.O=C1CCC(=O)N1Br,False,False,False
COc1ccc(CCN(CCC(=O)NO)S(=O)(=O)c2cccc(N)c2)cc1>>COC(=O)CCN(CCc1ccc(OC)cc1)S(=O)(=O)c1cccc(N)c1.NO,False,False,False
CCNC(=O)Nc1ccc(-c2nc3c(c(N4CCOCC4)n2)CCN(C(=O)c2nccnc2C)C3)cc1>>CCN(C(C)C)C(C)C.CCN=C=NCCCN(C)C.CCNC(=O)Nc1ccc(-c2nc3c(c(N4CCOCC4)n2)CCNC3)cc1.CN(C)C=O.Cc1nccnc1C(=O)O.Cl.On1nnc2ccccc21,True,True,True
CN(CC1OCCO1)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-]>>CCOC(C)=O.COC(CN(C)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-])OC.Cc1ccc(S(=O)(=O)O)cc1.OCCO,False,False,False
CC1CCc2sccc2C1=O>>C1CCOC1.CC(C)[N-]C(C)C.CI.O=C([O-])O.O=C1CCCc2sccc21.[Li+].[Na+],True,True,True
COc1ccc(CC2NCCC(C)(O)C2(C)C)cc1>>CCO.COc1ccc(CC2NCCC(=O)C2(C)C)cc1.Cl.Cl,False,True,True
CC(=O)c1c(Cl)cccc1N1CCN(CCCCOc2ccc3c(n2)NC(=O)CC3)CC1>>CC(=O)c1c(Cl)cccc1N1CCNCC1.O=CCCCOc1ccc2c(n1)NC(=O)CC2,True,True,True
CC(C)Cc1ccc(-c2nc3ccc(CO)cc3o2)cc1C(F)(F)F>>C1CCOC1.CC(C)C[Zn+].Cl.OCc1ccc2nc(-c3ccc(Cl)c(C(F)(F)F)c3)oc2c1.[Br-],False,False,False
CC(=O)NCC(C)Oc1cccc2ncnc(Nc3ccc(OCc4cscn4)c(C)c3)c12>>CC(=O)NCC(C)Oc1cccc2ncnc(Nc3ccc(O)c(C)c3)c12.ClCc1cscn1,False,False,False
COC(=O)C(C)Oc1cc(Cl)ccc1COc1ccc(-n2nc3c(c2Cl)CCCC3)c(F)c1>>CN(C)C=O.COC(=O)C(C)Oc1cc(Cl)ccc1CCl.O=C([O-])[O-].Oc1ccc(-n2nc3c(c2Cl)CCCC3)c(F)c1.[K+].[K+],False,True,True
N#Cc1cc(NC(=O)C2CCc3ccccc3C2)ccc1N1CCC(O)CC1>>N#Cc1cc(N)ccc1N1CCC(O)CC1.O=C(O)C1CCc2ccccc2C1,False,False,False
C#Cc1ccc2c(c1)C(C)(C)CCS2>>C1CCOC1.CC(=O)c1ccc2c(c1)C(C)(C)CCS2.CC(C)NC(C)C.CC(C)[N-]C(C)C.CCCCCC.CCOP(=O)(Cl)OCC.[Li+].[Li]CCCC,False,False,False
COCCNc1cc(-n2[nH]cc(-c3cccnc3)c2=O)ncn1.Cl>>CCCCO.CCN(C(C)C)C(C)C.COCCN.O=c1c(-c2cccnc2)c[nH]n1-c1cc(Cl)ncn1,False,False,False
COC(=O)c1cc(N)c(N)c(F)c1F>>CCO.COC(=O)c1cc([N+](=O)[O-])c(N)c(F)c1F,False,False,False
COC(=O)c1ccc(C(C)NC(=O)c2cc(Cl)cc(N)c2NCc2cccc(Cl)c2)cc1>>COC(=O)c1ccc(C(C)NC(=O)c2cc(Cl)cc([N+](=O)[O-])c2NCc2cccc(Cl)c2)cc1.CS(C)=O,False,False,False
COC(=O)C(NC(=O)OCc1ccc([N+](=O)[O-])cc1)OC>>CCN(CC)CC.COC(=O)C(N)OC.ClCCl.O=C(Cl)OCc1ccc([N+](=O)[O-])cc1,False,False,False
COc1ccc(CNC(=O)c2cc(C#N)ccc2NC(C)COS(C)(=O)=O)cc1OC>>CCOC(C)=O.COc1ccc(CNC(=O)c2cc(C#N)ccc2NC(C)CO)cc1OC.CS(=O)(=O)Cl.c1ccncc1,False,False,False
Cc1cc2nc(-c3[nH]nc4c3CCN(c3ccc([N+](=O)[O-])cn3)C4)[nH]c2cc1C>>CN(C)C=O.Cc1cc2nc(-c3[nH]nc4c3CCNC4)[nH]c2cc1C.Cl.O.O=C([O-])[O-].O=[N+]([O-])c1ccc(Cl)nc1.[K+].[K+],True,True,True
CCOC(=O)C(NC(=O)OC(C)(C)C)c1ccc(C(=O)Nc2cc(-c3cccs3)ccc2NC(=O)OC(C)(C)C)cc1>>CC(C)(C)OC(=O)Nc1ccc(-c2cccs2)cc1N.CCN(C(C)C)C(C)C.CCOC(=O)C(NC(=O)OC(C)(C)C)c1ccc(C(=O)O)cc1.CN(C)C=O.O=C([O-])O.[Na+],False,False,False
O=C(NCc1ccc(Cl)c(Cl)c1)c1ccc(Oc2cc3c(cc2Cl)C(C(=O)O)CCO3)cc1>>CCO.CCOC(=O)C1CCOc2cc(Oc3ccc(C(=O)NCc4ccc(Cl)c(Cl)c4)cc3)c(Cl)cc21.CCOC(C)=O.Cl.[Na+].[OH-],False,False,False
S=C(NCc1cccnc1Cl)Nc1cccc(Cl)c1Cl>>C1CCOC1.CCN(C(C)C)C(C)C.Cl.NCc1cccnc1Cl.O.S=C=Nc1cccc(Cl)c1Cl,False,False,False
CC(C)(C)OC(=O)Cn1c(=O)[nH]c2c([N+](=O)[O-])cccc21>>CC(C)(C)OC(=O)CBr.CN(C)C=O.O=C([O-])[O-].O=c1[nH]c2cccc([N+](=O)[O-])c2[nH]1.[Cs+].[Cs+],False,False,False
NC(=O)c1sc2cc(N3CCC(N)CC3)cc(F)c2c1N>>C1COCCO1.CC(C)(C)OC(=O)NC1CCN(c2cc(F)c3c(N)c(C(N)=O)sc3c2)CC1.Cl.ClCCl,False,False,False
OC1CCN(C2CC2)CC1>>CCOC1(O[Si](C)(C)C)CC1.CO.OC1CCNCC1.[BH3-]C#N.[Na+],False,False,False
CCCN(CCSc1ccc(OCC(=O)O)c(C)c1)S(=O)(=O)c1cccc(-c2ccc(OC)nc2)c1>>CCCN(CCSc1ccc(OCC(=O)OCC)c(C)c1)S(=O)(=O)c1cccc(-c2ccc(OC)nc2)c1.CO.Cl.ClCCl.O.[Na+].[OH-],False,False,False
CCCCCCN1CC2C(C1)C2(c1cccc(N)c1)C(C)C>>CCCCCCN1CC2C(C1)C2(c1cccc([N+](=O)[O-])c1)C(C)C.CCO.O.[Ca+2].[Cl-].[Cl-].[Fe],False,False,False
Cc1cc(Cl)c(NC(=O)CBr)c(Cl)n1>>CN(C)c1ccccc1.Cc1cc(Cl)c(N)c(Cl)n1.ClC(Cl)Cl.O.O=C(Br)CBr,False,False,False
CCN(CC)CCOc1ccc(N)cc1Cl>>CCN(CC)CCOc1ccc([N+](=O)[O-])cc1Cl.CO.[H][H],False,False,False
CC(C)CN(CC(O)C(Cc1ccccc1)NC(=O)OC(C)(C)C)S(=O)(=O)c1ccc(N)cc1>>C.CC(C)CN(CC(O)C(Cc1ccccc1)NC(=O)OC(C)(C)C)S(=O)(=O)c1ccc([N+](=O)[O-])cc1.CCO.[Pd],False,False,False
Oc1ccc(-c2ncco2)cc1>>C1CCOC1.CS(=O)(=O)Oc1ccc(-c2ncco2)cc1.Cl.[K+].[OH-],False,False,False
CC(CCc1cccc(C(N)=O)c1)NCCc1ccc(OCc2ccccc2)c(OCc2ccccc2)c1>>CC(=O)CCc1cccc(C(N)=O)c1.CO.Cl.NCCc1ccc(OCc2ccccc2)c(OCc2ccccc2)c1.[BH3-]C#N.[Na+],False,False,False
Nc1cc([N+](=O)[O-])cc(S(N)(=O)=O)c1>>CO.NS(=O)(=O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1.O.S.[Na],False,False,False
CCOC(=O)CCCOc1cccc(CCCCCCOc2cc(O)cc(Br)c2)c1CCC(=O)OCC>>CCOC(=O)CCCOc1cccc(CCCCCCBr)c1CCC(=O)OCC.CS(C)=O.O.Oc1cc(O)cc(Br)c1.[LiH],False,False,False
CN(C)S(=O)(=O)n1ccnc1C=O>>CC#N.CCN(CC)CC.CN(C)S(=O)(=O)Cl.O=Cc1ncc[nH]1,False,False,False
COC(=O)c1ccc(C#N)cc1F>>CCN(CC)CC.CN(C)C=O.CO.Cl.ClCCl.N#Cc1ccc(C(=O)O)c(F)c1.O=C(Cl)C(=O)Cl,False,False,False
O=C(O)CNC(=O)OCC1c2ccccc2-c2ccccc21>>C1CCNCC1.CN(C)C(On1nnc2ccccc21)=[N+](C)C.CN(C)C=O.COc1c(OCCCC(=O)O)cc([N+](=O)[O-])cc1C(CN)C(=O)OCC1c2ccccc2-c2ccccc21.F[B-](F)(F)F.NCC(=O)O,False,False,False
O=Cc1ccc([N+](=O)[O-])cn1>>CC(C)C[AlH]CC(C)C.CCOC(=O)c1ccc([N+](=O)[O-])cn1.ClCCl,False,False,False
CC(=O)N1c2ccc(-c3ccc(Cl)cc3)cc2C(C)(c2ccccc2)CC1(C)C>>CC(=O)N1c2ccc(I)cc2C(C)(c2ccccc2)CC1(C)C.CCO.COCCOC.O=C(C=Cc1ccccc1)C=Cc1ccccc1.O=C(C=Cc1ccccc1)C=Cc1ccccc1.O=C(C=Cc1ccccc1)C=Cc1ccccc1.OB(O)c1ccc(Cl)cc1.[Cs+].[F-].[Pd].[Pd].c1ccc(P(c2ccccc2)c2ccccc2)cc1,False,False,False
CN(C(=O)OC(C)(C)C)c1cc(Oc2ccc(-c3nnn(C(c4ccccc4)(c4ccccc4)c4ccccc4)n3)cc2)ccc1[N+](=O)[O-]>>C1CCOC1.CCN(CC)CC.CN(C(=O)OC(C)(C)C)c1cc(Oc2ccc(-c3nnn[nH]3)cc2)ccc1[N+](=O)[O-].CN(C)C=O.ClC(c1ccccc1)(c1ccccc1)c1ccccc1,True,True,True
CN(c1ccccc1)c1cnc2[nH]cc(C(=O)C(C)(C)C)c2n1>>CC(=O)[O-].CN(c1ccccc1)c1cnc2c(n1)c(C(=O)C(C)(C)C)cn2COCC[Si](C)(C)C.ClCCl.O.O.O.O=C(O)C(F)(F)F.[Na+],True,True,True
COCCOc1cc(N(C)S(=O)(=O)c2ccccn2)c2[nH]c(C(=O)NCC(SCc3ccccc3)C(OC)OC)cc2c1>>CCN(C(C)C)C(C)C.CN(C)C(On1nnc2cccnc21)=[N+](C)C.CN(C)C=O.COC(OC)C(CN)SCc1ccccc1.COCCOc1cc(N(C)S(=O)(=O)c2ccccn2)c2[nH]c(C(=O)O)cc2c1.F[P-](F)(F)(F)(F)F.O,True,True,True
COC(=O)C(Cc1ccc([N+](=O)[O-])c(OCc2ccccc2)c1)(NC(=O)OC(C)(C)C)C(=O)OC>>CCCCCC.CN(C)C=O.COC(=O)C(NC(=O)OC(C)(C)C)C(=O)OC.O.O=[N+]([O-])c1ccc(CI)cc1OCc1ccccc1.[H-].[Na+],False,False,True
O=C1C(I)CC2CCCC(c3ccc(F)cc3)N12>>CCOC(C)=O.CN(C)CCN(C)C.C[Si](C)(C)I.ClCCl.I.O=C1CCC2CCCC(c3ccc(F)cc3)N12.O=S([O-])([O-])=S.[Na+].[Na+],True,True,True
CC1COc2c(NC3CCC(c4cccnc4)C3)c(F)c(N)c3c(=O)c(C#N)cn1c23>>CC1COc2c(F)c(F)c(N)c3c(=O)c(C#N)cn1c23.CCN(C(C)C)C(C)C.CS(C)=O.NC1CCC(c2cccnc2)C1,False,True,True
Cc1csc(C(=O)C(Br)c2ccc(F)cc2)c1>>Br.Br.CC(=O)O.Cc1csc(C(=O)Cc2ccc(F)cc2)c1,False,False,False
CS(=O)(=O)c1ccc(C(CC2CCC(=O)C2)C(=O)Nc2cnc(Br)cn2)cc1Cl>>CN(C)C=O.CS(=O)(=O)c1ccc(C(CC2CCC(=O)C2)C(=O)O)cc1Cl.ClCCl.Nc1cnc(Br)cn1.O=C(Cl)C(=O)Cl.c1ccncc1,False,False,False
N#Cc1ccccc1NCc1ccco1>>N#Cc1ccccc1F.NCc1ccco1,False,True,True
CC(=O)N1N=C(c2ccc([N+](=O)[O-])cc2)c2cc3c(cc2CC1C)OCO3>>CC(=O)OC(C)=O.CC1Cc2cc3c(cc2C(c2ccc([N+](=O)[O-])cc2)=NN1)OCO3.O,True,True,True
CN(C)CCCOc1ccccc1CC(=O)N1CC2C(F)CCC(c3ccccc3)(c3ccccc3)C2C1>>CCN(C(C)C)C(C)C.CCN=C=NCCCN(C)C.CN(C)CCCOc1ccccc1CC(=O)O.Cl.ClCCl.FC1CCC(c2ccccc2)(c2ccccc2)C2CNCC12.On1nnc2ccccc21,True,True,True
C#CCOc1c(F)cc(C(=O)N2C3CCCCC32)cc1F>>C#CCOc1c(F)cc(C(=O)O)cc1F.C1CCC2NC2C1.CCN(CC)CC.CCOC(C)=O.[Cl-],False,False,False
COC(=O)COc1ccc(OCC=C(c2ccc(C#CCN3CCCC3)cc2)c2ccc(C(F)(F)F)cc2)cc1C>>C#CCN1CCCC1.C1CCOC1.CC(C)NC(C)C.COC(=O)COc1ccc(OCC=C(c2ccc(I)cc2)c2ccc(C(F)(F)F)cc2)cc1C.Cl[Pd]Cl.[Cu]I.c1ccc(P(c2ccccc2)c2ccccc2)cc1.c1ccc(P(c2ccccc2)c2ccccc2)cc1,False,False,False
COc1cc(C=C2NC(=O)NC2=O)cc(OC)c1OC>>COc1cc(C=O)cc(OC)c1OC.NCCO.O.O=C1CNC(=O)N1,False,False,False
O=C(NC1Cc2ccccc2C1)c1cccc(-c2nc(N3CCOCC3)nc3c2CCN3c2cccnc2)c1>>NC1Cc2ccccc2C1.O=C(O)c1cccc(-c2nc(N3CCOCC3)nc3c2CCN3c2cccnc2)c1,False,False,False
CC(C)(C)OC(=O)NC1CCN(c2cccc(Cl)n2)CC1>>CC(C)(C)OC(=O)NC1CCNCC1.CN1CCCC1=O.Clc1cccc(Cl)n1,False,False,False
CCOC(=O)N1c2ccc(OC)nc2C(NC(=O)OC(C)c2ccccc2)CC1CC>>C1CCOC1.CC(O)c1ccccc1.CCN(CC)CC.CCOC(=O)N1c2ccc(OC)nc2C(N)CC1CC.O=C(n1ccnc1)n1ccnc1,False,False,False
C#CCN1CCOCC1>>C#CCBr.C1CCOC1.C1COCCN1.CCOC(C)=O,True,True,True
CCCCCC1CCC(C=CCOc2ccc(C(=O)O)cc2)CC1>>CC(C)=O.CCCCCC1CCC(C=CCOc2ccc(C=O)cc2)CC1,False,False,False
Cc1cc(=O)[nH]c2ccc(C#Cc3ccc(-c4ccc(Cl)cc4)cn3)cc12>>C#Cc1ccc(-c2ccc(Cl)cc2)cn1.CCN(CC)CC.CN(C)C=O.Cc1cc(=O)[nH]c2ccc(I)cc12.[Cu]I,True,True,True
COc1nc(C(Br)Br)c([N+](=O)[O-])cc1C>>BrC(Br)Br.C1CCOC1.CC(C)(C)[O-].COc1ncc([N+](=O)[O-])cc1C.[K+],False,False,False
CCCCN(CCCC)Cc1nc(-c2ncn3c2C2CCCN2C(=O)c2c(Cl)cccc2-3)no1>>CCCCNCCCC.CN(C)C=O.O=C1c2c(Cl)cccc2-n2cnc(-c3noc(CCl)n3)c2C2CCCN12,False,False,False
COc1ccc(C2=C(c3ccc(OCc4ccc5ccccc5n4)cc3)C(=O)OC2)cc1>>COc1ccc(C(=O)CBr)cc1.COc1ccc(C2=C(c3ccc(OCc4ccc5ccccc5n4)cc3)C(=O)OC2)cc1Cl,False,False,False
CCN(Cc1cc2c(Nc3cccc(Cl)c3F)ncnc2cc1OC)C1(C(=O)O)CC1>>CC=O.COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CNC1(C(=O)O)CC1,False,False,False
COc1cc(C=C2CC3C4CCc5cc(O)ccc5C4CCC3(C)C2=O)cc(OC)c1OC>>CC(=O)O.CC12CCC3c4ccc(O)cc4CCC3C1CCC2=O.CCO.COc1cc(C=O)cc(OC)c1OC.[K+].[OH-],False,False,False
CNc1ncc2cc(-c3c(C)ccc4c(Nc5ccc6c(c5)CCC6)ncnc34)ccc2n1>>C1COCCO1.CNc1ncc2cc(B3OC(C)(C)C(C)(C)O3)ccc2n1.Cc1ccc2c(Nc3ccc4c(c3)CCC4)ncnc2c1I.Cl.O=C([O-])[O-].[Na+].[Na+].c1ccc([PH](c2ccccc2)(c2ccccc2)[Pd]([PH](c2ccccc2)(c2ccccc2)c2ccccc2)([PH](c2ccccc2)(c2ccccc2)c2ccccc2)[PH](c2ccccc2)(c2ccccc2)c2ccccc2)cc1,False,False,False
CCOC(=O)CCc1cn(Cc2ccc(OCc3ccsc3)cc2)cc1-c1ccccc1>>C1CCOC1.CCOC(=O)CCc1cn(Cc2ccc(O)cc2)cc1-c1ccccc1.CCOC(=O)N=NC(=O)OCC.Cc1ccccc1.OCc1ccsc1.c1ccc(P(c2ccccc2)c2ccccc2)cc1,False,False,False
CCN(Cc1ccccc1)c1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1Cl>>CC(C)O.CCN(Cc1ccccc1)c1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1.O=C1CCC(=O)N1Cl,False,False,False
Nc1nc(O)c2ncn(C3OC(CO)C(O)C3O)c2n1>>CO.Nc1nc(N)c2ncn(C3OC(CO)C(O)C3O)c2n1.O=P([O-])([O-])[O-],False,False,False
COc1cc(OCc2ccccc2)ccc1C(O)c1cc(Cl)ccc1N>>CO.COc1cc(OCc2ccccc2)ccc1C(=O)c1cc(Cl)ccc1N.[BH4-].[Na+],False,False,False
CCCC(CCC)(CCC)C(=O)O>>C1COCCO1.CCCC(CCC)(CCC)C(N)=O.CCCCON=O.Cl.[K+].[OH-],False,False,False
CNc1nc(C)c(-c2ccnc(Nc3ccc(N4CCNCC4)cc3)n2)s1>>CC#N.CC(=O)NCc1cccc(NC(=N)N)c1.CNc1nc(C)c(-c2ccnc(Nc3ccc(N4CCN(C(C)=O)CC4)cc3)n2)s1.CNc1nc(C)c(-c2ccnc(Nc3cccc(CNC(C)=O)c3)n2)s1.CS(C)=O.Cl.O=[N+]([O-])O,False,False,False
CCC(=O)c1ccc(-c2cc(OCc3ccc(COC(=O)c4ccccc4)c(COC(=O)c4ccccc4)c3)ccc2CC)c(CC)c1>>CCC(=O)c1ccc(-c2cc(O)ccc2CC)c(CC)c1.O=C(OCc1ccc(CBr)cc1COC(=O)c1ccccc1)c1ccccc1,False,False,False
CC(Oc1cccnc1NC(=N)Cc1ccccc1)c1ccccc1>>CC(Oc1cccnc1N)c1ccccc1.CCO.CCOC(=N)Cc1ccccc1.Cl,False,False,False
CS(=O)(=O)c1ccc(-n2ncc3c(SC4CCN(C(=O)OCC5CCC5)CC4)ncnc32)c(F)c1>>CCN(CC)CC.CS(=O)(=O)c1ccc(-n2ncc3c(SC4CCNCC4)ncnc32)c(F)c1.CS(C)=O.Cl.O=C(n1ccnc1)n1ccnc1.OCC1CCC1,False,False,False
CN1CCC(C(=O)Nc2cc(Cl)cc(Cl)c2)(c2ccc(I)cc2)CC1>>CN(C)C=O.CN(C)c1ccncc1.CN1CCC(C(=O)O)(c2ccc(I)cc2)CC1.Clc1cc(Cl)cc(Nc2ccccc2)c1.c1ccncc1,False,True,True
CCOC(=O)c1cc2cc([N+](=O)[O-])ccc2n1Cc1ccccc1F>>CCOC(=O)c1cc2cc([N+](=O)[O-])ccc2[nH]1.Fc1ccccc1CBr,False,False,False
CN(C)Cc1cccc([N+](=O)[O-])c1F>>CCN(CC)CC.CNC.Cl.ClCCl.O=[N+]([O-])c1cccc(CBr)c1F,False,False,False
Cc1cc2c(nc1C(O)c1ccccc1)CCCCC2>>C1CCOC1.CCCCCC.CCOCC.Cc1cnc2c(c1)CCCCC2.O.O=Cc1ccccc1.[Li]CCCC,True,True,True
CC1(C)CNCCC1(O)c1ccc(Cl)cc1>>C1COCCO1.CC(C)(C)OC(=O)N1CCC(O)(c2ccc(Cl)cc2)C(C)(C)C1.Cl,False,False,False
O=C(CC(c1ccc(OCCOc2ccc(C(F)(F)F)cc2)cc1)c1ccon1)N1C(=O)OCC1Cc1ccccc1>>CN(C)C=O.O.O=C(CC(c1ccc(OCCBr)cc1)c1ccon1)N1C(=O)OCC1Cc1ccccc1.O=C([O-])[O-].Oc1ccc(C(F)(F)F)cc1.[Cs+].[Cs+],False,False,False
COc1cc2sc(C(=O)N3CCC(O)CC3)c(Cl)c2cc1OC>>C1CCOC1.CCN(CC)CC.COc1cc2sc(C(=O)Cl)c(Cl)c2cc1OC.Cl.O.OC1CCNCC1,False,False,False
CCc1ccc(CN(C(=O)C2CCCc3ccc(OC)cc32)c2ccc(C(C)C)cc2)s1>>CCc1ccc(CNc2ccc(C(C)C)cc2)s1.COc1ccc2c(c1)C(C(=O)O)CCC2,False,False,False
CC(=O)Nc1ccc(Cl)c2c1CCN(C)CC2>>CC(=O)OC(C)=O.CN1CCc2c(N)ccc(Cl)c2CC1.[Na+].[OH-],False,False,False
CSc1nc(-c2ccc(F)cc2)c(CO)c(C(C)C)n1>>CC(C)C[Al+]CC(C)C.COC(=O)c1c(-c2ccc(F)cc2)nc(SC)nc1C(C)C.Cc1ccccc1.O.[H-],False,False,False
CCNc1ccc(Cl)cc1[N+](=O)[O-]>>CCN.CCO.O=[N+]([O-])c1cc(Cl)ccc1Cl,False,False,False
O=C(Nc1ccc(C(=O)O)cc1Cl)OCc1ccccc1>>CC(C)(C)[O-].COC(=O)c1ccc(NC(=O)OCc2ccccc2)c(Cl)c1.CS(C)=O.Cl.O.[K+],False,False,False
COC1=Nc2ccc(Cl)cc2C2CCCC12>>CCN(CC)CC.C[O+](C)C.ClCCl.F[B-](F)(F)F.O=C1Nc2ccc(Cl)cc2C2CCCC12,False,False,False
CC(c1ccccc1[N+](=O)[O-])S(N)(=O)=O>>CC(c1ccccc1[N+](=O)[O-])S(=O)(=O)Cl.CCOCC.N,False,False,False
O=[N+]([O-])c1ccc(N2CCC2)cc1>>C1CNC1.Cl.O.O=[N+]([O-])c1ccc(F)cc1,False,False,False
COC(=O)NC(C(=O)N1CN(C(C)=O)CC1C(=O)OC)C(C)C>>CC(=O)OC(C)=O.CCN(C(C)C)C(C)C.COC(=O)NC(C(=O)N1CN(C(=O)OC(C)(C)C)CC1C(=O)OC)C(C)C.Cl.ClCCl,False,False,False
CCC(C)(C)Cc1cn(C(=O)OC(C)(C)C)c(C(N)Cc2ccc(-c3ccc(F)cn3)cc2)n1>>CCC(C)(C)Cc1cn(C(=O)OC(C)(C)C)c(C(Cc2ccc(-c3ccc(F)cn3)cc2)NC(=O)OCc2ccccc2)n1.CO.[H][H],True,True,True
CC(C)(C)OC(=O)N1CCC(C(=O)OCc2ccccc2)CC1>>CC(C)(C)OC(=O)N1CCC(C(=O)O)CC1.CCN=C=NCCCN(C)C.CN(C)c1ccncc1.Cl.ClCCl.OCc1ccccc1,False,False,False
CC(C)CC(NC(=O)C(Cc1ccccc1)NC(=O)C(C)NC(=O)CNC(=O)C(Cc1ccc(O)cc1)NC(=O)OC(C)(C)C)C(=O)OCc1ccccc1>>CC(C)CC(NC(=O)C(N)Cc1ccccc1)C(=O)OCc1ccccc1.CC(C)COC(=O)Cl.CC(NC(=O)CNC(=O)C(Cc1ccc(O)cc1)NC(=O)OC(C)(C)C)C(=O)O.CN(C)C=O.CN1CCOCC1.O,True,True,True
CC(=O)OCC1C=CC(n2cnc3c(=O)[nH]c(N)nc32)C1>>CC(=O)OC(C)=O.CN(C)C=O.CN(C)c1ccncc1.Nc1nc2c(ncn2C2C=CC(CO)C2)c(=O)[nH]1,False,False,False
CC(O)CN1C2CCCCC2C(C)CC1(C)C>>CC1CC(C)(C)NC2CCCCC12.CC1CO1.CCO,False,True,True
NCCc1c(CCOc2ccc(C(=O)O)cc2)c2cc(Cl)ccc2n1C(c1ccccc1)c1ccccc1>>CC(=O)NCCc1c(CCOc2ccc(C(=O)O)cc2)c2cc(Cl)ccc2n1C(c1ccccc1)c1ccccc1.CO.Cl.O.[K+].[OH-],False,False,False
CC(O)(c1ccc(Cl)cc1)c1cccc(F)c1>>C1CCOC1.C[Mg+].O=C(c1ccc(Cl)cc1)c1cccc(F)c1.[Br-],False,False,False
COC(=O)c1cc(S(C)(=O)=O)c(Oc2ccc(S(=O)[O-])c(S(F)(F)(F)(F)F)c2)cc1C>>COC(=O)c1cc(S(C)(=O)=O)c(Oc2ccc(S(=O)(=O)Cl)c(S(F)(F)(F)(F)F)c2)cc1C.Cl.O.O=S([O-])[O-].[Na+].[Na+].[Na+].[OH-],False,False,False
Nc1ccc2c(c1)CC(NC(=O)c1ccc(F)cc1)C2>>CCO.O=C(NC1Cc2ccc([N+](=O)[O-])cc2C1)c1ccc(F)cc1,False,False,False
